event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
EVT_003502,failed,payload_too_large,False,reduce_payload
EVT_000904,recovered,customer_endpoint_down,False,none
EVT_001501,failed,endpoint_deleted,False,contact_customer
EVT_001193,recovered,invalid_signature,False,none
EVT_002388,failed,endpoint_deleted,False,contact_customer
EVT_002646,failed,payload_too_large,False,reduce_payload
EVT_003392,failed,payload_too_large,False,reduce_payload
EVT_001084,delivered,none,False,none
EVT_003039,failed,endpoint_deleted,False,contact_customer
EVT_000947,failed,payload_too_large,False,reduce_payload
EVT_004307,delivered,none,False,none
EVT_004731,failed,malformed_response,True,replay_after_fix
EVT_001648,failed,payload_too_large,False,reduce_payload
EVT_000639,recovered,customer_endpoint_down,False,none
EVT_000897,recovered,customer_endpoint_down,False,none
EVT_001232,recovered,rate_limited,False,none
EVT_003610,failed,endpoint_deleted,False,contact_customer
EVT_000344,delivered,none,False,none
EVT_001923,failed,payload_too_large,False,reduce_payload
EVT_000256,failed,customer_endpoint_down,True,replay_after_fix
EVT_004677,recovered,invalid_signature,False,none
EVT_002394,failed,endpoint_deleted,False,contact_customer
EVT_001364,recovered,rate_limited,False,none
EVT_001040,failed,payload_too_large,False,reduce_payload
EVT_004277,failed,endpoint_deleted,False,contact_customer
EVT_000871,recovered,invalid_signature,False,none
EVT_000437,failed,payload_too_large,False,reduce_payload
EVT_003518,recovered,rate_limited,False,none
EVT_003832,failed,payload_too_large,False,reduce_payload
EVT_004796,failed,payload_too_large,False,reduce_payload
EVT_002343,failed,endpoint_deleted,False,contact_customer
EVT_002452,failed,payload_too_large,False,reduce_payload
EVT_004965,delivered,none,False,none
EVT_003992,failed,payload_too_large,False,reduce_payload
EVT_001832,failed,payload_too_large,False,reduce_payload
EVT_001375,recovered,rate_limited,False,none
EVT_000928,failed,payload_too_large,False,reduce_payload
EVT_004398,failed,payload_too_large,False,reduce_payload
EVT_003433,recovered,invalid_signature,False,none
EVT_000315,failed,customer_endpoint_down,True,replay_after_fix
EVT_001904,failed,malformed_response,True,replay_after_fix
EVT_001540,failed,endpoint_deleted,False,contact_customer
EVT_002327,recovered,customer_endpoint_down,False,none
EVT_004892,failed,payload_too_large,False,reduce_payload
EVT_003794,failed,endpoint_deleted,False,contact_customer
EVT_000951,failed,malformed_response,True,replay_after_fix
EVT_003658,failed,endpoint_deleted,False,contact_customer
EVT_000280,failed,payload_too_large,False,reduce_payload
EVT_000224,delivered,none,False,none
EVT_004077,failed,endpoint_deleted,False,contact_customer
EVT_001988,failed,payload_too_large,False,reduce_payload
EVT_004337,recovered,customer_endpoint_down,False,none
EVT_002223,recovered,customer_endpoint_down,False,none
EVT_003683,failed,endpoint_deleted,False,contact_customer
EVT_002171,recovered,malformed_response,False,none
EVT_000634,duplicate,duplicate_event,False,investigate_idempotency
EVT_004797,recovered,customer_endpoint_down,False,none
EVT_002134,expired,customer_endpoint_down,False,notify_customer
EVT_003000,recovered,customer_endpoint_down,False,none
EVT_004675,failed,customer_endpoint_down,True,replay_after_fix
EVT_000111,delivered,none,False,none
EVT_001891,delivered,none,False,none
EVT_002608,recovered,customer_endpoint_down,False,none
EVT_001617,failed,customer_endpoint_down,True,replay_after_fix
EVT_004717,expired,customer_endpoint_down,False,notify_customer
EVT_001086,delivered,none,False,none
EVT_004829,failed,payload_too_large,False,reduce_payload
EVT_003902,delivered,none,False,none
EVT_000815,failed,customer_endpoint_down,True,replay_after_fix
EVT_002491,failed,payload_too_large,False,reduce_payload
EVT_000655,failed,endpoint_deleted,False,contact_customer
EVT_000512,failed,customer_endpoint_down,True,replay_after_fix
EVT_000474,recovered,invalid_signature,False,none
EVT_004835,expired,customer_endpoint_down,False,notify_customer
EVT_001879,failed,payload_too_large,False,reduce_payload
EVT_004601,delivered,none,False,none
EVT_000952,failed,endpoint_deleted,False,contact_customer
EVT_004408,failed,payload_too_large,False,reduce_payload
EVT_002391,failed,payload_too_large,False,reduce_payload
EVT_003702,failed,payload_too_large,False,reduce_payload
EVT_004841,recovered,customer_endpoint_down,False,none
EVT_004400,duplicate,duplicate_event,False,investigate_idempotency
EVT_003318,failed,payload_too_large,False,reduce_payload
EVT_000067,failed,payload_too_large,False,reduce_payload
EVT_003834,recovered,customer_endpoint_down,False,none
EVT_004923,recovered,invalid_signature,False,none
EVT_000144,delivered,none,False,none
EVT_004440,failed,payload_too_large,False,reduce_payload
EVT_001896,failed,payload_too_large,False,reduce_payload
EVT_000040,failed,endpoint_deleted,False,contact_customer
EVT_001032,failed,payload_too_large,False,reduce_payload
EVT_003119,recovered,customer_endpoint_down,False,none
EVT_002862,failed,customer_endpoint_down,True,replay_after_fix
EVT_003602,failed,endpoint_deleted,False,contact_customer
EVT_000924,failed,endpoint_deleted,False,contact_customer
EVT_001139,duplicate,duplicate_event,False,investigate_idempotency
EVT_003629,expired,customer_endpoint_down,False,notify_customer
EVT_002331,failed,endpoint_deleted,False,contact_customer
EVT_000405,failed,payload_too_large,False,reduce_payload
EVT_000902,delivered,none,False,none
EVT_001945,delivered,none,False,none
EVT_004995,failed,customer_endpoint_down,True,replay_after_fix
EVT_002610,failed,payload_too_large,False,reduce_payload
EVT_002554,delivered,none,False,none
EVT_003457,delivered,none,False,none
EVT_002025,failed,endpoint_deleted,False,contact_customer
EVT_001852,failed,payload_too_large,False,reduce_payload
EVT_001458,failed,payload_too_large,False,reduce_payload
EVT_001072,recovered,customer_endpoint_down,False,none
EVT_001610,failed,endpoint_deleted,False,contact_customer
EVT_001916,failed,payload_too_large,False,reduce_payload
EVT_001636,recovered,customer_endpoint_down,False,none
EVT_003400,recovered,customer_endpoint_down,False,none
EVT_000219,recovered,customer_endpoint_down,False,none
EVT_000018,failed,payload_too_large,False,reduce_payload
EVT_003707,failed,payload_too_large,False,reduce_payload
EVT_001208,failed,endpoint_deleted,False,contact_customer
EVT_001298,delivered,none,False,none
EVT_004903,recovered,customer_endpoint_down,False,none
EVT_002951,failed,endpoint_deleted,False,contact_customer
EVT_002593,failed,payload_too_large,False,reduce_payload
EVT_002192,failed,customer_endpoint_down,True,replay_after_fix
EVT_004322,recovered,rate_limited,False,none
EVT_002778,failed,customer_endpoint_down,True,replay_after_fix
EVT_000228,recovered,invalid_signature,False,none
EVT_004241,recovered,rate_limited,False,none
EVT_003030,recovered,rate_limited,False,none
EVT_001743,failed,payload_too_large,False,reduce_payload
EVT_004661,recovered,customer_endpoint_down,False,none
EVT_004193,failed,endpoint_deleted,False,contact_customer
EVT_000028,failed,customer_endpoint_down,True,replay_after_fix
EVT_004113,recovered,customer_endpoint_down,False,none
EVT_003384,delivered,none,False,none
EVT_004380,failed,customer_endpoint_down,True,replay_after_fix
EVT_002582,delivered,none,False,none
EVT_001757,failed,payload_too_large,False,reduce_payload
EVT_001483,recovered,rate_limited,False,none
EVT_004759,expired,customer_endpoint_down,False,notify_customer
EVT_003895,failed,customer_endpoint_down,True,replay_after_fix
EVT_004125,delivered,none,False,none
EVT_003761,failed,endpoint_deleted,False,contact_customer
EVT_004257,failed,payload_too_large,False,reduce_payload
EVT_003305,recovered,invalid_signature,False,none
EVT_000833,failed,customer_endpoint_down,True,replay_after_fix
EVT_002436,recovered,invalid_signature,False,none
EVT_002399,failed,payload_too_large,False,reduce_payload
EVT_004573,failed,customer_endpoint_down,True,replay_after_fix
EVT_004212,failed,customer_endpoint_down,True,replay_after_fix
EVT_000577,expired,customer_endpoint_down,False,notify_customer
EVT_004485,failed,payload_too_large,False,reduce_payload
EVT_003835,failed,endpoint_deleted,False,contact_customer
EVT_000336,failed,endpoint_deleted,False,contact_customer
EVT_002264,failed,payload_too_large,False,reduce_payload
EVT_002522,failed,payload_too_large,False,reduce_payload
EVT_003292,failed,payload_too_large,False,reduce_payload
EVT_000189,failed,payload_too_large,False,reduce_payload
EVT_004733,failed,payload_too_large,False,reduce_payload
EVT_001445,failed,payload_too_large,False,reduce_payload
EVT_001765,recovered,customer_endpoint_down,False,none
EVT_003965,recovered,invalid_signature,False,none
EVT_001723,failed,customer_endpoint_down,True,replay_after_fix
EVT_000048,failed,payload_too_large,False,reduce_payload
EVT_000800,failed,payload_too_large,False,reduce_payload
EVT_000453,failed,endpoint_deleted,False,contact_customer
EVT_002712,failed,payload_too_large,False,reduce_payload
EVT_003930,failed,payload_too_large,False,reduce_payload
EVT_001495,failed,endpoint_deleted,False,contact_customer
EVT_004855,failed,payload_too_large,False,reduce_payload
EVT_000721,failed,payload_too_large,False,reduce_payload
EVT_001485,failed,endpoint_deleted,False,contact_customer
EVT_004640,failed,endpoint_deleted,False,contact_customer
EVT_002804,recovered,rate_limited,False,none
EVT_002328,failed,malformed_response,True,replay_after_fix
EVT_001699,recovered,customer_endpoint_down,False,none
EVT_004604,failed,payload_too_large,False,reduce_payload
EVT_002326,expired,customer_endpoint_down,False,notify_customer
EVT_001756,delivered,none,False,none
EVT_004685,recovered,customer_endpoint_down,False,none
EVT_002657,failed,endpoint_deleted,False,contact_customer
EVT_003594,failed,payload_too_large,False,reduce_payload
EVT_000252,recovered,customer_endpoint_down,False,none
EVT_001424,failed,customer_endpoint_down,True,replay_after_fix
EVT_001452,failed,endpoint_deleted,False,contact_customer
EVT_000193,failed,customer_endpoint_down,True,replay_after_fix
EVT_000706,failed,payload_too_large,False,reduce_payload
EVT_004800,failed,payload_too_large,False,reduce_payload
EVT_000671,failed,payload_too_large,False,reduce_payload
EVT_003878,delivered,none,False,none
EVT_001807,failed,payload_too_large,False,reduce_payload
EVT_002083,recovered,invalid_signature,False,none
EVT_004389,failed,endpoint_deleted,False,contact_customer
EVT_000042,recovered,customer_endpoint_down,False,none
EVT_000505,delivered,none,False,none
EVT_002589,failed,payload_too_large,False,reduce_payload
EVT_002972,failed,payload_too_large,False,reduce_payload
EVT_002571,duplicate,duplicate_event,False,investigate_idempotency
EVT_004658,failed,payload_too_large,False,reduce_payload
EVT_002624,failed,payload_too_large,False,reduce_payload
EVT_000824,failed,endpoint_deleted,False,contact_customer
EVT_004397,failed,payload_too_large,False,reduce_payload
EVT_003840,failed,payload_too_large,False,reduce_payload
EVT_000360,failed,payload_too_large,False,reduce_payload
EVT_004921,recovered,invalid_signature,False,none
EVT_001602,delivered,none,False,none
EVT_002748,recovered,malformed_response,False,none
EVT_002891,failed,payload_too_large,False,reduce_payload
EVT_004230,recovered,invalid_signature,False,none
EVT_004477,recovered,customer_endpoint_down,False,none
EVT_004686,failed,payload_too_large,False,reduce_payload
EVT_001927,expired,customer_endpoint_down,False,notify_customer
EVT_002193,recovered,rate_limited,False,none
EVT_003888,failed,payload_too_large,False,reduce_payload
EVT_002185,failed,payload_too_large,False,reduce_payload
EVT_003129,failed,payload_too_large,False,reduce_payload
EVT_001077,failed,payload_too_large,False,reduce_payload
EVT_003746,failed,payload_too_large,False,reduce_payload
EVT_001737,recovered,customer_endpoint_down,False,none
EVT_001553,failed,customer_endpoint_down,True,replay_after_fix
EVT_002926,failed,payload_too_large,False,reduce_payload
EVT_002930,failed,payload_too_large,False,reduce_payload
EVT_000190,delivered,none,False,none
EVT_001204,recovered,customer_endpoint_down,False,none
EVT_001805,failed,endpoint_deleted,False,contact_customer
EVT_002407,recovered,customer_endpoint_down,False,none
EVT_001706,failed,customer_endpoint_down,True,replay_after_fix
EVT_003139,failed,endpoint_deleted,False,contact_customer
EVT_001986,failed,endpoint_deleted,False,contact_customer
EVT_004853,failed,payload_too_large,False,reduce_payload
EVT_002248,failed,payload_too_large,False,reduce_payload
EVT_001257,failed,customer_endpoint_down,True,replay_after_fix
EVT_004233,recovered,malformed_response,False,none
EVT_002279,delivered,none,False,none
EVT_004985,failed,customer_endpoint_down,True,replay_after_fix
EVT_001251,failed,customer_endpoint_down,True,replay_after_fix
EVT_002078,recovered,customer_endpoint_down,False,none
EVT_001343,failed,customer_endpoint_down,True,replay_after_fix
EVT_004725,failed,payload_too_large,False,reduce_payload
EVT_002026,recovered,rate_limited,False,none
EVT_004065,failed,endpoint_deleted,False,contact_customer
EVT_003010,recovered,customer_endpoint_down,False,none
EVT_001161,failed,payload_too_large,False,reduce_payload
EVT_001638,failed,payload_too_large,False,reduce_payload
EVT_002296,recovered,customer_endpoint_down,False,none
EVT_003765,failed,payload_too_large,False,reduce_payload
EVT_004693,failed,payload_too_large,False,reduce_payload
EVT_001337,failed,payload_too_large,False,reduce_payload
EVT_000145,failed,malformed_response,True,replay_after_fix
EVT_003052,failed,customer_endpoint_down,True,replay_after_fix
EVT_002703,failed,endpoint_deleted,False,contact_customer
EVT_003209,recovered,customer_endpoint_down,False,none
EVT_004787,recovered,invalid_signature,False,none
EVT_000563,failed,customer_endpoint_down,True,replay_after_fix
EVT_003003,failed,customer_endpoint_down,True,replay_after_fix
EVT_000440,delivered,none,False,none
EVT_004726,recovered,invalid_signature,False,none
EVT_003546,recovered,customer_endpoint_down,False,none
EVT_000813,failed,payload_too_large,False,reduce_payload
EVT_004775,recovered,customer_endpoint_down,False,none
EVT_000796,delivered,none,False,none
EVT_000343,failed,endpoint_deleted,False,contact_customer
EVT_000916,failed,customer_endpoint_down,True,replay_after_fix
EVT_003772,failed,customer_endpoint_down,True,replay_after_fix
EVT_004310,failed,endpoint_deleted,False,contact_customer
EVT_003863,delivered,none,False,none
EVT_001429,delivered,none,False,none
EVT_004505,recovered,customer_endpoint_down,False,none
